"V1","V2"
1591,-179
-27383,-28182
1754,-7331
-2132,-5243
-6089,-30142
1061,-12096
941,-19541
1875,-2729
1848,-12
1614,-27971
1753,-7044
-8012,-8021
-11318,-22781
1213,-4787
-1024,-1036
1496,-28621
822,-23432
-17725,-17730
1542,-2857
-24905,-24906
1193,-5736
1408,-3219
1793,-17518
-10404,-13444
991,-28121
1155,-4777
875,-20097
1021,-30251
1249,-23034
1876,-19392
1854,-16504
-7247,-7248
1216,-15333
967,-19221
1017,-11
1796,1776
-6131,-6133
1566,-9342
1414,-11742
1800,-12956
1831,-18349
1534,-27616
1870,-2680
1354,-10896
1652,-17842
1349,-30398
1766,-21808
1620,-33335
-7246,-9306
1221,-6158
1024,-14019
1358,-18982
1913,-1408
1062,-1399
-12391,-12404
1164,-13531
1149,-4163
1859,-11709
1597,-24318
1489,-10011
-12409,-14005
1551,-9452
248,-18952
864,-15186
1302,-10093
647,-18407
1336,-17885
-13564,-13594
1586,-34971
1594,-20354
-13898,-16542
1526,-10548
1611,-8148
1093,-28414
-6730,-6731
1377,-21391
1629,-13293
-6316,-6323
1130,-26501
1574,-25199
-10519,-26545
1421,-31717
-3499,-4224
1502,-16489
-12973,-12977
1671,-3787
-16815,-18873
803,-3811
1468,-19377
1312,-337
1959,-8486
1864,-31164
1365,-9812
1092,-3109
1646,-2160
-2097,-21271
1811,-8023
1355,-15483
267,-23448
1637,1087
1625,-2271
1407,-20864
1642,-4382
1065,-26287
1772,-16970
1696,-10809
1076,-14730
-491,-497
1827,-14778
279,-20759
1199,-4578
1341,-3149
1740,-3885
-9104,-17512
-5387,-5390
1433,-19461
1165,-18129
1546,-15584
1741,-803
1630,-19418
1327,-21679
-5738,-8265
1891,-16481
1906,-7825
-106,-108
-1735,-1774
1826,-1192
-4788,-20336
2008,-14096
1982,-23403
1405,-8010
1670,-27627
1217,-2927
-11923,-12029
1465,-27928
-17084,-17097
1601,-16910
1303,-11780
-14928,-18782
1222,-2303
1478,-3875
-9220,-22290
1230,-2939
1055,-25782
1955,-9458
1821,-3594
1627,-16213
1385,-29805
1041,-2880
294,-6856
-17371,-19695
1739,-6409
-10929,-19183
2015,-6365
1560,-19405
1707,-14487
1074,-19742
1762,-9269
2063,-18347
687,-7657
1954,-24532
1578,-21888
2040,-3570
1988,1775
1046,-4676
1619,-2534
-143,-145
-4840,-4843
-18402,-26305
-29023,-35091
-15271,-21772
1934,-1326
1668,-6616
1569,-19917
1720,-14068
-1452,-1461
813,-15399
-7845,-17807
2055,-15341
684,-8681
-8119,-22210
1463,1178
1117,-32471
-4064,-4069
611,-34343
-19278,-19284
-2742,-2745
1396,-26083
1895,-979
1839,-14184
1904,-26666
-3319,-9053
1832,-13490
-498,-2735
-12845,-12846
1834,-1481
1353,-60
1476,-18192
-16810,-30498
756,-34967
-7655,-11002
-2743,-2746
1381,-9288
1701,1263
1973,-24413
-6477,-6513
2122,-6680
1699,-9949
-17405,-17412
-16111,-16119
1841,-21781
1272,-20501
2075,-1407
2062,-12900
2113,-697
-10554,-10555
-4113,-4118
-23066,-23410
-3345,-14342
511,-30728
877,-33014
2080,-11708
1104,-5975
1154,-906
-11151,-11154
1119,-16310
1505,1366
2016,-610
1964,-2167
-9481,-9484
1596,-6044
-11083,-24686
-11034,-11036
1643,-13261
1797,-10393
949,-15360
336,-29532
1131,-12469
2037,-1038
1952,-29333
1286,-820
1510,-13467
-9653,-9663
-3032,-3034
-965,-985
1386,-2889
-4952,-4953
1274,-18874
1892,-10413
-3831,-7549
-2028,-2029
-19700,-19702
1007,-22035
2229,-6676
1654,-15811
1760,-21054
1856,-17354
825,-14669
1949,-3766
-851,-9930
1607,-5220
-3209,-3210
1599,-194
1522,-25967
1033,-3865
1945,-30136
-6690,-6691
-729,-1705
1270,-78
-9281,-9282
1836,-10344
1993,-18838
1379,-18639
2046,-10405
1944,-629
1277,-12293
624,-19870
-10446,-10457
131,-30508
2020,-4228
1975,-9187
1726,-6579
1680,-27472
-1328,-1329
1360,-5095
1943,-8261
1553,-10597
-18547,-34686
1723,-18468
1371,-22300
2025,-31794
1519,-20200
1868,-5983
1568,-23220
-7242,-7243
812,-5573
2073,-14029
2064,1373
2244,-11702
1106,-4387
2254,1987
1888,-26335
-9527,-9537
1900,-7515
1543,-3060
1035,-8227
2044,-3220
1023,-22778
874,-19304
-4276,-4285
-18089,-26120
-3185,-7717
1098,-9008
854,-2174
1031,-3050
-18100,-18101
1632,-23666
1894,-22963
1838,-1946
2168,-3582
1849,-6887
357,-20508
1782,-2561
-2141,-2148
-10136,-30328
2236,-12902
2078,-14997
1428,-22794
2069,-26336
-17945,-17946
2081,-24320
1819,1635
2183,-22890
2194,-24034
2067,-17834
1467,-5838
2136,-17513
-18474,-32529
1918,-19433
1725,-33116
312,-17809
1348,-8908
1190,-26113
1794,-16526
-12110,-22654
2274,2099
126,-7539
1442,-9173
2070,-33337
-358,-362
1968,-13558
-11007,-13065
2165,1774
1790,-15512
-120,-1594
2059,-6135
-2922,-2957
1491,-16808
2013,-19186
1692,-6618
2180,-2539
2159,-16904
-2352,-18553
1660,-2377
-11489,-11520
-977,-26900
-10167,-10176
2188,-2526
1969,-5609
2022,1733
453,-12695
1297,-31158
-10607,-10678
-14539,-14545
2031,-18497
1451,-21037
-4829,-14102
2023,-180
1965,-7761
-3043,-3046
-18380,-26623
-22142,-22143
1785,-10191
-28194,-28195
1812,-17438
2065,-2679
1899,-4608
815,-9524
1657,-19296
2321,-11712
1598,-3407
-1865,-16102
1857,-12468
1837,-11023
1979,-9823
659,-12111
-3224,-3236
703,-22842
-3636,-3638
2141,-844
1200,-7785
2276,-6689
-24770,-24773
1390,-20152
2048,-4772
-1501,-14556
1999,-556
1495,-22675
2213,-5042
-6588,-6637
2279,-17360
819,-6544
1537,-2925
1441,-6267
1500,-26538
2010,-15649
-14861,-14863
-20444,-25689
1890,-14397
673,-8933
1946,-18047
2181,-18346
-27554,-27557
1930,-763
1177,-925
2186,-29474
1172,-16911
1394,-29357
1367,-6999
1985,-363
-16903,-16906
2095,-8146
2123,-2250
2138,-15255
-3041,-32421
1209,-22703
-12067,-12069
-13469,-13473
1570,-7314
-17997,-23948
2262,-29332
1525,-22947
1850,-13626
1362,-807
-6486,-6494
1398,-13686
-4075,-4078
1938,-27030
2035,-7742
1747,-10466
999,-10001
2140,-15594
1815,-12205
1088,-22508
2156,-11978
1779,-5564
-2285,-6567
1501,-9251
2281,-3768
-3712,-3715
1549,-1377
1840,-29472
1514,-10612
-128,-130
2084,-9438
1966,-17775
1579,-22511
1805,-12268
-404,-418
2406,2102
1267,-10471
2134,926
-32188,-33747
1538,-21766
619,-3575
2247,-12109
2173,-17368
-9107,-9117
2153,-15959
1511,-23567
2142,-19412
2424,-6679
-4050,-4935
1608,-30828
2135,-3892
1948,-19397
2072,-9379
2261,-1029
2012,-17930
2149,-1258
1937,-19665
-10158,-10180
-1480,-1515
1545,-6201
-17048,-32123
-19744,-19745
-10831,-10836
1824,1412
2220,-18201
1674,-9060
2342,-3587
2000,-23775
422,-3254
1978,1403
-16408,-16890
2047,-28120
-16399,-27495
1963,-414
1042,-14901
-14444,-14454
1807,-14896
1984,-452
2146,-7826
-3641,-3642
2107,-12978
-14791,-14794
-14789,-14915
-4813,-16661
1810,-3800
-7305,-18105
1880,-10709
1992,-5022
1991,85
1958,-29775
2267,-988
2355,-24535
-20920,-25327
2061,-11757
-3727,-3734
2235,-19238
1053,-9278
1127,-29359
2158,1942
1732,-31356
-9539,-9571
1523,-16779
-13023,-13027
1853,-16154
-10429,-29367
2117,-6550
1314,-1293
-9669,-9695
1706,-1497
1580,-25745
1047,-2279
2495,-30420
2209,-5115
2101,-1
1960,-25762
305,-5
2111,-19379
634,-1387
1316,-24990
-27463,-30049
1921,-9141
1799,-20610
2326,-7508
1644,-2149
2390,-2524
2225,-9290
2351,-26344
1587,-2848
1998,-6257
-6223,-6224
2277,-15817
2178,-14484
1686,-3628
1927,-14588
1280,-21414
-23,-24
1994,-26656
-17594,-20701
1713,-8599
1176,-20339
2463,-29329
1789,-5844
-923,-932
1557,-10101
2378,-6127
774,-23970
2171,1764
-21310,-21337
1885,-31280
1813,-27448
2094,-14964
1823,-11139
2294,-18821
2106,-20858
-3264,-3266
2412,-11707
-3989,-17466
2234,-11564
1555,-23099
-4940,-4941
2108,-3791
2359,-20471
2166,-25778
-16395,-17905
1292,-16529
2444,-18344
2296,-13457
1653,-20730
2237,-8521
-16369,-18997
1328,-8931
2127,-16980
725,-5721
1169,-1633
1508,-4354
2227,-11820
2017,-8817
1399,-20431
2239,-4110
2504,-14801
2288,-31927
2332,-4277
2051,-3195
1931,-15318
1858,-11550
1621,-15205
-9647,-9648
2469,-4077
2119,-8006
1589,-13731
-10544,-24926
1860,-882
1916,-6969
1997,-31500
2455,-2256
27,-8789
2221,-16811
1818,-18492
-3212,-4710
-740,-744
1698,-13204
1852,-4496
1378,-2691
-11032,-11033
-101,-3396
-10722,-10724
-14867,-14886
2212,-14164
2357,-17855
2313,-7321
2364,-8911
2026,-5358
2343,-6901
2433,-17361
1389,-8646
2535,-7813
2415,-12467
2491,-413
2098,-21392
2383,-974
2453,-16909
1928,-6228
-25258,-25599
2323,-29161
2498,-26600
828,-4100
-3297,-3298
2030,-22985
1675,-10730
371,-4159
1778,-12223
-3688,-5280
1809,-4826
-8130,-13957
2256,-13249
-29092,-29878
481,-1911
2514,-10181
1893,-13858
2145,-16440
1970,-13649
1788,-6508
2372,-361
-30723,-30724
2232,-16115
-17351,-19120
2215,-23138
1727,-5749
1914,-30562
2286,-25966
2577,-9149
1666,-28218
1981,-29309
375,-2753
1097,-10202
2417,-9787
2397,-18
-7289,-7292
-15559,-23246
-30298,-30299
1448,-24991
2527,-16889
1769,-14287
1865,-2265
2587,-15804
2304,-6585
1516,1244
-2434,-13491
-7085,-7086
2257,-22765
2422,-838
1866,-7486
1792,-4304
2487,2167
-19984,-22259
-5059,-15127
1334,-18459
1636,-6709
2349,-23718
1911,-6045
2021,-15680
1335,-16873
2537,-12974
1513,-18777
2346,1384
1535,-2629
2510,-1046
1507,-4153
2312,-22298
2552,-1410
1705,-397
2219,-62
2530,-405
1515,-8317
2366,-17004
2707,-9146
1129,-1508
1974,-19486
2174,-15044
2395,-10697
1925,-17168
-3494,-15146
2360,-18473
2450,-29358
-6695,-6705
2594,-17598
1786,-5369
-2428,-13047
1563,-4303
2508,-19398
2004,-15525
2155,-2926
-6446,-6449
1058,-11845
2018,-15992
2549,1298
-9058,-15055
2104,-4958
2202,-8658
2302,-4223
2579,-11291
2467,-6492
2456,-15262
-593,-15561
2499,-17369
1436,-16543
-3080,-10147
2335,-13112
-14410,-22220
2384,-18290
2169,-16244
-1021,-1049
1804,-597
2503,-18225
2230,-9951
2413,-3411
2380,-29082
1012,-7862
-1990,-6403
-13728,-13741
2024,-27384
-10672,-11367
-20448,-22307
-8583,-17105
2092,-20369
-21754,-23782
2268,-2881
2509,-5277
1204,-459
2036,-21168
2089,-16344
2264,-15945
1576,-4669
2365,-26109
1816,-2220
2211,-961
952,-15546
2273,-2019
-3150,-18847
2636,-6686
1319,-29280
1926,-22095
-11502,-11522
1996,-3285
2401,-7747
-5171,-14837
2196,-3384
2521,-18223
2255,-4532
-3647,-3648
1561,-9738
2270,-16281
1202,-12587
2670,-19109
1896,-11766
2144,-5740
1828,-14431
2446,-774
-9033,-29518
2609,-18835
2176,-6363
2516,-6207
2643,-20323
-11450,-24195
-15540,-15544
1922,-4500
2429,-549
1716,-9130
2307,-5098
2361,-19428
2214,-17418
-4968,-4978
-4328,-13723
-25833,-31408
1915,-7291
2218,-1433
2593,-23107
2664,-14160
1160,-25699
2376,-15503
2027,-6055
2091,-31189
2837,-6371
2461,-15066
2651,-2257
1342,-1255
-8192,-8194
-9420,-9448
-13847,-18427
2409,-4603
2573,-19378
1215,-14248
-13403,-13406
-8061,-21003
-15915,-15917
-22851,-22853
1710,-3110
2739,-12986
-9400,-17681
2407,-3912
-18691,-18692
-4246,-5656
-1991,-6406
2299,-19869
2475,-12212
2443,-1077
1026,-51
1909,-5658
701,-11015
2581,-2527
2548,-24530
-18616,-18634
1592,-5351
2663,-16986
1825,-27586
2618,-9103
1829,-3645
-3184,-16275
-12119,-16541
1902,-3347
-1676,-10516
2452,-367
2205,-32473
1676,-15439
1606,-29591
2559,2337
1380,-1648
2074,-18986
1750,-16844
1843,-5194
2451,-7011
1693,-19308
2507,-3890
-4983,-4986
2836,-18842
-322,-20041
2667,-8917
-26313,-29406
791,-648
2684,2185
-1055,-1058
2582,-28959
-15004,-15006
2290,-1704
2674,-409
2650,-31497
1737,-8555
2568,-33750
2190,-15721
1036,-21794
-123,-8703
1067,-22697
2476,-4356
1459,-14594
1665,-536
-7067,-13850
2804,-5292
-8934,-16795
-5315,-5337
2560,-16155
-17666,-17676
-30794,-30803
2179,-8280
1483,-19553
2580,-6845
2462,-22107
-6722,-6723
-3668,-15745
2210,1276
-9349,-10751
2454,-8147
2305,-27477
2362,-33119
-2854,-4664
2691,-17590
2251,-6554
2329,-3231
-17211,-24400
1577,-3607
1953,-6156
2596,-24687
-10210,-17204
2265,-9691
1820,-19858
2505,-4044
-13072,-13075
-15785,-15791
2404,-22144
2683,1357
-10568,-10569
1735,-3695
2151,-22949
-6199,-6200
1456,-22331
1947,-8783
536,-32036
-11344,-11346
2816,-6688
1847,-22340
2381,-24370
2266,-3035
1282,-22705
2632,-11818
-7071,-10524
1400,-11448
-6547,-29045
-9029,-15737
2464,-8585
-580,-589
-1904,-1906
2114,-31166
2607,-14963
835,-6526
1016,-23804
2175,-10943
1662,-25650
2727,-845
1473,-473
2871,1102
2423,-31022
2726,-22763
2379,-1267
-7481,-17487
2520,1413
1128,-32206
2558,-16764
2391,-5611
2749,-419
2737,-15678
-8795,-13438
2199,-15395
1833,-3427
2327,-3070
-349,-351
1803,-2551
1939,-17792
1755,-13914
2666,-7323
1950,-10820
2126,-19853
2762,-20714
761,-28474
1383,-22841
2673,-12471
-3661,-3662
2301,-12369
2748,-22936
475,-22877
1648,-5799
-24692,-24695
2588,-4926
2675,-21399
2625,-643
2622,-18339
1967,-1740
2788,2743
2371,-30541
2541,2052
887,-29360
-20785,-20815
2668,-5223
2143,-16176
2969,-25361
1361,-8415
2578,-20609
-2947,-2972
2253,-784
-25031,-25035
2890,-14899
2308,-11243
-2110,-2116
2706,-7064
-9676,-9690
-6819,-6821
1683,1264
2990,2802
2787,-7495
2494,-3127
2555,-17099
2160,-11773
-1080,-18045
2438,-15639
1419,-18560
2470,-18299
2082,-9994
938,-17774
2703,-23894
2566,-25603
-2296,-2353
2589,-4832
-24602,-24603
1622,817
2177,-19406
-19248,-19257
-4467,-4468
-27990,-27992
2755,-6411
2615,-26987
-7118,-12493
2519,-10837
-24657,-24664
2490,-8356
2334,-7723
2243,-10239
2635,-4117
2393,2041
1842,-25818
2049,-20084
2720,-2269
2591,-21417
-995,-1001
3004,-6545
-28321,-28328
2861,-9299
1509,-23426
1544,-23599
2913,-8907
2845,-5087
1145,-6017
3039,-6198
353,-11119
2812,-944
2731,-22264
-8951,-8953
2694,-10152
2680,-29162
1002,-20681
2944,-5297
-5445,-5450
2523,-3596
-7088,-7094
-3918,-4006
2448,-29475
1871,-15291
-2580,-28509
2473,-10017
1711,-5052
2775,-8688
2821,-7778
2918,-23850
-6928,-6929
2368,-13290
1980,-20165
2998,-2977
2700,-15758
2974,-6682
2034,-28636
1962,-14395
407,-5734
2876,-17446
1494,-14086
2249,-14265
-21613,-21615
-20457,-20777
-9197,-9199
-20491,-20492
2729,-4281
-4594,-16332
2571,-25765
2528,-28119
1492,-5667
2786,-16905
2774,-11484
2865,-18436
1830,-21548
-10346,-10364
1986,-10297
2575,-24989
2655,-2145
2995,-15923
-12510,-12590
2152,-1858
2079,-15277
2538,-14792
-2670,-2674
-14834,-14835
2964,-29928
1571,-6185
2846,-19430
2287,-3862
2283,-5254
3017,-20704
2759,-18472
-26415,-26418
2511,-17921
2001,-6766
2704,-28325
2426,-20154
3014,-7322
2790,-19423
2907,-7007
2400,-10343
-18969,-18970
3088,-11006
2715,-23244
-11064,-11066
2958,-45
-1424,-1533
-25544,-25545
1749,-11315
2993,-822
-8983,-10284
-11161,-23047
2858,-34519
929,-9489
2832,-5741
2314,-7185
-15285,-15297
2757,-29891
2124,-20884
-12464,-31297
2763,-5311
3120,-2980
2130,-492
-26138,-26139
2457,-3042
1855,-17244
-14197,-14200
2617,-3790
2489,-9153
-9813,-9821
2170,-29807
1929,-16762
2641,2614
2497,-25391
2206,-4060
-3458,-5957
2060,-9943
3037,-5229
2936,-16151
2685,-12579
-18957,-18961
2014,-24999
1798,-2367
3036,-24890
2824,-18214
-3310,-3325
2439,-4132
-3201,-21045
2649,-4758
2920,-728
997,-25470
-8610,-8631
1861,-6147
2721,-15813
2019,-21026
2477,-12042
2891,-27584
2501,-15971
1881,-25508
2416,-11018
2358,-8879
2258,-15363
-13596,-13600
-12400,-12403
814,-20464
3146,-15918
2735,-15000
1886,-1871
1294,-14604
-10902,-10904
2621,-16527
2441,-14407
-4643,-14111
1901,-29034
2862,-25037
-4283,-4287
2201,-21624
2341,-1165
2693,-1913
3115,-7770
2385,-18552
2781,-12748
2898,-360
2317,-21826
3071,-4465
2481,-28961
-4895,-6855
2852,-1495
2801,-20356
-16354,-16359
3128,-14264
-5206,-13228
2403,-17572
1961,-6523
3118,-13300
2053,-16507
2698,-6520
1392,-5792
2634,-5686
1485,-16803
2042,-25824
2885,-3632
2959,-9671
2600,1702
2695,-9206
2595,-8634
1889,-15539
2961,-21604
1887,-32480
2131,-30329
2647,-1685
2814,-2017
2884,-22804
2038,-28619
2132,-19460
2779,-15238
1530,-25154
2315,-5981
-10053,-10075
3101,-10159
1695,-17742
2603,-16760
2430,-22676
-19829,-27291
-1619,-1620
2322,1650
-3773,-3774
2544,-5007
2640,-9184
-21898,-21900
2474,-15590
2240,-23065
2853,-21011
2957,-24696
3005,-17115
2866,-20329
2796,-13742
77,-7213
2847,-9037
2952,2562
-1813,-1876
2771,-15989
3096,-8181
778,-15430
97,-22817
2425,2058
2839,-20307
2877,-12984
3220,-6154
2933,-6169
2097,-11075
2187,-16428
-35,-10467
2924,-33904
2164,-26767
2742,-2630
-1186,-1216
2619,-19974
2009,-8922
2777,-7516
2298,-12281
3126,-17453
2624,-20734
2182,-7620
-3612,-3619
-2660,-2661
1780,-261
2431,-28189
3053,-16219
3155,-19431
2387,-14649
3054,-3132
3166,-19411
2340,-22961
3029,-8452
-29834,-29835
2465,-13632
2331,-11275
2905,-16845
2245,-5974
2672,-7814
2396,-14549
3247,-7743
2488,-17780
1845,-29563
-14419,-14424
2311,-29981
3159,-32527
3130,-20758
1059,-4618
1585,-2476
2864,-8247
2540,-15058
-13311,-13324
1321,-24937
2797,1121
2676,-11881
3032,-1023
3058,-15665
-31680,-32242
2028,-12105
-10685,-12437
1722,-9740
-11908,-11943
2750,-11901
2751,-16525
976,-6751
1872,-18233
893,-4294
2792,-3392
-9392,-21641
2033,-7039
2353,-24323
2338,-16376
2716,-30300
2350,-27487
1037,-5759
3207,-12565
-6398,-6399
-1623,-5094
2547,-25825
2776,-4226
2496,-19086
-2323,-2351
3003,-5606
-1831,-1860
54,-3561
1364,-32561
2484,-29482
-20291,-20315
-5182,-5183
2736,-3249
-7156,-7162
3138,-18295
2506,-32380
2718,-16894
1624,-7499
-5846,-15608
3206,-16153
3177,-878
1700,-10508
2815,-3146
3055,-2446
2370,-9169
3287,-10156
1307,-25188
2868,-17816
335,-29037
3184,2303
3350,-7757
2828,-16711
2246,-13178
3041,-19457
-4626,-4628
2722,-2992
2991,-10944
2090,-13584
-9216,-24397
2803,-2885
2915,-709
2752,-9151
186,-21769
2472,-20349
2066,-4130
2459,-11268
3136,-29009
-6379,-6380
2948,-27545
3310,-25362
1940,-1894
3163,-5748
2842,2658
1452,-17589
2184,-2817
-2418,-2419
-14474,-28126
3031,-1763
3244,-21632
2878,-4252
2985,-588
2339,-23292
2953,-3229
3109,-18465
3112,-9996
2480,-9243
3289,-16757
3060,-18297
-8349,-22564
-17823,-31085
1575,-11602
3007,-18851
-13068,-13069
2844,-26051
2906,-5197
-18312,-18315
3002,-16777
2263,-827
3087,-999
2949,-33120
3094,-10126
2605,-16389
1332,-30391
3012,-17800
2932,2233
1898,-18688
-28196,-28197
1908,-2826
3211,-26195
-25352,-25353
2003,-25960
2556,-31053
2921,-416
2955,-3613
3084,-20070
2810,-26108
2850,-31402
-6788,-8740
2901,-29590
3224,-17841
-2584,-13480
2291,-83
2708,-27802
292,-5419
2807,-17891
3321,-33746
2550,-11751
-8596,-8638
3098,-945
2116,-3112
3169,-18971
314,-17303
3028,-21387
3286,-10056
2271,-10412
2419,-11869
3358,-2468
-5116,-5118
2601,-6129
-5830,-5834
2705,-22636
-95,-96
2747,-685
-25435,-25440
2984,-29893
3165,-7330
3027,-14502
2930,-18966
1584,-13702
3167,-21848
-8531,-23996
3038,-28468
2408,-14418
2761,-6703
3201,-25389
3340,-18204
-713,-717
2260,-29875
2382,-4645
3375,-18878
2773,-15046
2583,-27800
2834,-776
2373,-9939
1167,-20627
2935,-5330
3013,-13868
-850,-30867
3074,-26989
2794,-7863
2702,-8007
2584,-2840
3141,-21550
3342,-641
-2384,-6792
3122,-14806
-9790,-9832
-32739,-32742
1638,-8168
3052,-23807
879,-795
2570,-8
3156,-3857
-655,-669
2354,-19983
3073,2795
1941,-30043
2653,-16812
2086,-15188
2300,-10454
3085,-2258
2899,-28157
1903,-5192
2988,-14960
2546,-30557
1808,-7136
3173,-17201
-18581,-18586
2902,-13028
3067,-24600
1466,-19865
-160,-3003
2896,-3348
3335,-5036
2767,-11156
3436,-25364
2645,-8014
2822,-14838
2630,1972
3238,-16532
1773,-30068
-1367,-1368
2886,-2532
3043,-18674
2951,-17599
2806,-21170
3079,620
3462,-18301
3348,-7807
-15820,-15823
2096,-2905
3407,-173
2679,-16809
3216,-21478
2746,-1411
-16831,-28582
2860,-7315
2478,-5551
2638,-25235
3009,-3065
2849,2646
2867,-19376
-12271,-12272
2922,-31495
2284,-8218
2050,-30248
3200,-11555
2818,-22101
2226,2006
-7042,-9355
3023,-66
-585,-586
2942,-23947
3250,2699
805,-18680
-13078,-13082
2191,-26304
823,-29541
2306,-1323
3293,-5625
3022,-12377
2838,-6204
3438,-5751
-22108,-22111
2369,-7543
2633,-11429
3330,-20729
2979,-11815
3277,-23608
-17996,-22996
-2113,-21961
1453,-19954
2892,-20474
-1152,-13512
2883,-50
-28177,-29167
-2870,-2874
2909,-3891
3195,-6290
3475,-32460
2056,-19220
2436,-6653
-8797,-8800
2398,-23949
-30083,-32839
3026,-24690
3011,-2557
3001,-31557
-3336,-3343
3113,-5053
2522,-9077
1641,-16705
3546,-23789
3135,-25769
-2493,-2511
2576,-30063
-8094,-8129
3197,-9807
3280,-22801
1132,-9967
-10972,-10981
3227,-9767
2553,-6029
1801,-16608
2692,-29885
3336,-16238
2112,-342
3093,-8910
2869,-13409
3162,-6769
1639,-9161
3428,-9145
3225,-15967
-27279,-27280
2272,-7555
2392,-10939
3449,-3221
2971,-24222
3417,-7768
3278,-31839
2753,2077
3275,-21605
2968,-14097
2923,-8557
-294,-2776
2197,-14069
3372,-12013
-6736,-6739
-2216,-2217
1756,-10313
1689,-13269
943,-4549
2087,-1806
1518,-20172
2282,-16022
-5241,-5313
3397,-20327
-6743,-20936
1420,-21565
-12300,-12301
-3092,-22450
3018,-13376
2910,2848
3276,-8253
-16964,-16967
-10918,-10923
2916,-21366
3281,-28625
-7488,-7494
3273,-9888
3137,-5678
-858,-14238
2887,-24534
3237,-9764
2242,-27920
3016,-26285
3387,-5102
3355,-32525
3323,-2624
3329,2613
3309,-15991
3500,-10072
3260,-29311
3339,-3151
2682,-12996
3234,-23717
3302,-28109
2733,-18785
2912,-20045
2977,2356
3566,-24599
3301,-24688
3241,-29033
1757,-8786
1583,-13944
3077,1851
1056,-21813
1567,-9573
2110,-3817
2118,-21281
1278,-2779
3083,-29337
2719,-6843
2895,-12117
3258,-25227
1897,-4258
3373,1125
1609,-9990
-13475,-16361
2738,-16885
3064,-25748
-13788,-15442
404,-23611
-4745,-23552
3182,-5742
2712,-9797
-11921,-11964
3465,-1002
3091,-19561
3513,-14503
3272,-13855
2941,-12650
-5172,-15013
2532,-22990
361,-1671
2783,-3081
1655,-26222
-21330,-21332
3434,-6385
982,-6396
2466,2007
-7307,-18107
3152,-14839
3675,-7758
1540,-23089
3499,-21394
3283,-15223
-20355,-20365
2324,-21806
-3753,-12406
1423,-1456
1781,-11722
3139,-33384
2687,-12241
3561,-29780
3450,-11549
1770,-11927
2458,-2716
3370,-22040
2908,-10893
1415,-12078
2011,-4197
3507,-29018
3034,-3792
3110,-15310
3219,-8624
981,-2838
1673,-27864
-19454,-28054
3492,-33467
2320,-25567
2616,-31360
-18306,-18323
-4613,-11806
2590,-14590
1180,-3400
3495,-966
3365,-1031
3401,2677
3446,-4247
3447,-5126
3362,-24941
2925,-4841
3296,-15287
-10134,-10138
3520,-6704
-2387,-2403
3424,-13566
3075,-23391
2831,-11744
2250,-619
-3239,-17903
-15563,-18058
3346,-16850
-3920,-4005
3754,-991
-16681,-16685
1748,-11849
2954,-17210
2841,-15543
3196,-24805
1257,-6025
2805,-11424
3443,-31106
2203,-22197
-178,-6694
3743,-17015
1971,-9910
2388,-976
552,-19450
-31754,-31757
2730,-9468
1262,-16264
1581,-10419
-3138,-8299
-7254,-7255
2316,-21401
1406,-2441
3116,-9292
3596,-3066
3444,-1728
2856,-22393
1593,-19784
3119,-4661
3099,-22262
2851,-18122
-8751,-8752
3253,-3772
2252,-9488
3483,-8626
3554,-30497
2610,-3090
-8088,-8090
2992,-25656
3485,-29585
2789,-601
488,-21560
