"zip","NPI","clus","city","state"
"50659",1457578171,49,"New Hampton","IA"
"50659",1003033135,49,"New Hampton","IA"
"50659",1972723955,49,"New Hampton","IA"
"50659",1811003031,49,"New Hampton","IA"
"50659",1528295680,49,"New Hampton","IA"
"50659",1609095470,51,"New Hampton","IA"
"50659",1174742985,49,"New Hampton","IA"
"50659",1063632073,49,"New Hampton","IA"
"50670",1295732295,49,"Shell Rock","IA"
"50670",1578639779,49,"Shell Rock","IA"
"50670",1639113145,49,"Shell Rock","IA"
"50670",1447237318,49,"Shell Rock","IA"
"50670",1962422873,49,"Shell Rock","IA"
"50670",1982649018,49,"Shell Rock","IA"
"50670",1568698389,49,"Shell Rock","IA"
"50670",1245269489,49,"Shell Rock","IA"
"50670",1134157415,49,"Shell Rock","IA"
"50670",1437198991,49,"Shell Rock","IA"
"50670",1215925268,49,"Shell Rock","IA"
"50670",1255368676,49,"Shell Rock","IA"
"50670",1164478467,49,"Shell Rock","IA"
"50670",1386879724,49,"Shell Rock","IA"
"50670",1871520080,49,"Shell Rock","IA"
"50670",1922036276,49,"Shell Rock","IA"
"50670",1538239074,49,"Shell Rock","IA"
"50670",1609812387,49,"Shell Rock","IA"
"50670",1386651560,49,"Shell Rock","IA"
"50670",1760410013,49,"Shell Rock","IA"
"50670",1265489967,49,"Shell Rock","IA"
"50670",1083650071,49,"Shell Rock","IA"
"50670",1568403160,49,"Shell Rock","IA"
"50670",1447291521,49,"Shell Rock","IA"
"50670",1881640290,49,"Shell Rock","IA"
"50670",1801832191,49,"Shell Rock","IA"
"50670",1912948126,49,"Shell Rock","IA"
"50670",1790726362,49,"Shell Rock","IA"
"50670",1043479355,49,"Shell Rock","IA"
"50670",1205872504,49,"Shell Rock","IA"
"50674",1154315976,36,"Sumner","IA"
"50674",1447211412,35,"Sumner","IA"
"50674",1396056073,36,"Sumner","IA"
"50677",1083691190,35,"Waverly","IA"
"50677",1033319256,35,"Waverly","IA"
"50677",1194719088,35,"Waverly","IA"
"50701",1578567947,49,"Waterloo","IA"
"50702",1790772614,49,"Waterloo","IA"
"50702",1164460200,49,"Waterloo","IA"
"50702",1740260074,49,"Waterloo","IA"
"50702",1013915750,49,"Waterloo","IA"
"50702",1255331401,49,"Waterloo","IA"
"50702",1457511529,49,"Waterloo","IA"
"50702",1245218882,49,"Waterloo","IA"
"50702",1386868115,49,"Waterloo","IA"
"50703",1740395722,49,"Waterloo","IA"
"50703",1417945072,49,"Waterloo","IA"
"50801",1619105186,48,"Creston","IA"
"50801",1396799078,48,"Creston","IA"
"50801",1619948023,48,"Creston","IA"
"50801",1477507150,48,"Creston","IA"
"50801",1255568119,48,"Creston","IA"
"50841",1235124470,48,"Corning","IA"
"50841",1316097314,48,"Corning","IA"
"50849",1851689905,34,"Greenfield","IA"
"50849",1518917285,35,"Greenfield","IA"
"50849",1770719726,35,"Greenfield","IA"
"50854",1043360688,59,"Mount Ayr","IA"
"50854",1043288756,59,"Mount Ayr","IA"
"50854",1851441760,59,"Mount Ayr","IA"
"50854",1649250002,59,"Mount Ayr","IA"
"51012",1790780476,54,"Cherokee","IA"
"51012",1710988159,54,"Cherokee","IA"
"51012",1558342121,54,"Cherokee","IA"
"51012",1841295532,54,"Cherokee","IA"
"51012",1871598557,54,"Cherokee","IA"
"51023",1700884376,54,"Hawarden","IA"
"51023",1205826641,54,"Hawarden","IA"
"51023",1528128444,54,"Hawarden","IA"
"51031",1427379627,54,"Le Mars","IA"
"51031",1043206089,54,"Le Mars","IA"
"51031",1811984180,54,"Le Mars","IA"
"51031",1760645634,54,"Le Mars","IA"
"51031",1124014097,54,"Le Mars","IA"
"51040",1104812783,54,"Onawa","IA"
"51040",1942468111,54,"Onawa","IA"
"51040",1497720197,54,"Onawa","IA"
"51040",1194721332,54,"Onawa","IA"
"51040",1154529725,54,"Onawa","IA"
"51041",1285611681,54,"Orange City","IA"
"51041",1770710980,54,"Orange City","IA"
"51041",1295724052,54,"Orange City","IA"
"51041",1194924886,54,"Orange City","IA"
"51041",1427043744,54,"Orange City","IA"
"51041",1730166935,54,"Orange City","IA"
"51041",1104803303,54,"Orange City","IA"
"51041",1063499259,54,"Orange City","IA"
"51041",1164409215,54,"Orange City","IA"
"51101",1861411084,54,"Sioux City","IA"
"51101",1326240425,54,"Sioux City","IA"
"51101",1740415058,37,"Sioux City","IA"
"51101",1982918009,37,"Sioux City","IA"
"51102",1700847365,54,"Sioux City","IA"
"51102",1619186475,54,"Sioux City","IA"
"51102",1619961729,54,"Sioux City","IA"
"51102",1144214248,54,"Sioux City","IA"
"51102",1417991092,54,"Sioux City","IA"
"51102",1205820305,54,"Sioux City","IA"
"51102",1528060696,54,"Sioux City","IA"
"51104",1194790659,54,"Sioux City","IA"
"51104",1770515579,54,"Sioux City","IA"
"51104",1295753531,54,"Sioux City","IA"
"51104",1265418644,54,"Sioux City","IA"
"51104",1588649636,54,"Sioux City","IA"
"51104",1629280839,54,"Sioux City","IA"
"51106",1255303145,54,"Sioux City","IA"
"51106",1285834408,54,"Sioux City","IA"
"51106",1720053796,54,"Sioux City","IA"
"51106",1174841795,54,"Sioux City","IA"
"51106",1942275037,54,"Sioux City","IA"
"51106",1952380750,54,"Sioux City","IA"
"51106",1154559920,54,"Sioux City","IA"
"51106",1205808979,54,"Sioux City","IA"
"51106",1093911372,54,"Sioux City","IA"
"51106",1710958012,54,"Sioux City","IA"
"51106",1083657084,54,"Sioux City","IA"
"51106",1699740159,54,"Sioux City","IA"
"51106",1932493749,54,"Sioux City","IA"
"51106",1790760262,54,"Sioux City","IA"
"51106",1417918921,54,"Sioux City","IA"
"51106",1295794402,54,"Sioux City","IA"
"51106",1528029170,54,"Sioux City","IA"
"51106",1164743357,54,"Sioux City","IA"
"51106",1629039359,54,"Sioux City","IA"
"51106",1710948088,54,"Sioux City","IA"
"51106",1134194558,54,"Sioux City","IA"
"51106",1992777890,54,"Sioux City","IA"
"51106",1235190968,54,"Sioux City","IA"
"51106",1902139066,54,"Sioux City","IA"
"51201",1417039447,54,"Sheldon","IA"
"51201",1124129127,54,"Sheldon","IA"
"51201",1174840656,54,"Sheldon","IA"
"51201",1588746515,54,"Sheldon","IA"
"51245",1760445423,54,"Primghar","IA"
"51245",1457301640,54,"Primghar","IA"
"51246",1649353681,59,"Rock Rapids","IA"
"51246",1376553040,53,"Rock Rapids","IA"
"51246",1952484909,59,"Rock Rapids","IA"
"51247",1114243078,54,"Rock Valley","IA"
"51247",1538151287,54,"Rock Valley","IA"
"51247",1912999756,54,"Rock Valley","IA"
"51247",1164414843,54,"Rock Valley","IA"
"51250",1427279025,54,"Sioux Center","IA"
"51250",1427369222,53,"Sioux Center","IA"
"51250",1700946662,54,"Sioux Center","IA"
"51250",1245390764,54,"Sioux Center","IA"
"51250",1992865828,54,"Sioux Center","IA"
"51250",1659592020,54,"Sioux Center","IA"
"51250",1689734576,54,"Sioux Center","IA"
"51301",1942280193,54,"Spencer","IA"
"51301",1730169962,53,"Spencer","IA"
"51301",1700866589,53,"Spencer","IA"
"51301",1285614883,53,"Spencer","IA"
"51301",1801876685,54,"Spencer","IA"
"51301",1174503957,53,"Spencer","IA"
"51301",1255311833,54,"Spencer","IA"
"51301",1669793808,54,"Spencer","IA"
"51301",1124344833,53,"Spencer","IA"
"51301",1720080237,54,"Spencer","IA"
"51301",1821076886,54,"Spencer","IA"
"51301",1730123332,54,"Spencer","IA"
"51301",1649250390,53,"Spencer","IA"
"51301",1144290313,54,"Spencer","IA"
"51301",1972583573,53,"Spencer","IA"
"51301",1386938926,53,"Spencer","IA"
"51301",1366553893,53,"Spencer","IA"
"51334",1871813048,54,"Estherville","IA"
"51334",1316998446,54,"Estherville","IA"
"51334",1811948151,54,"Estherville","IA"
"51334",1336190685,54,"Estherville","IA"
"51334",1386694412,54,"Estherville","IA"
"51360",1861462350,53,"Spirit Lake","IA"
"51360",1205806817,49,"Spirit Lake","IA"
"51360",1033340567,49,"Spirit Lake","IA"
"51360",1447220116,54,"Spirit Lake","IA"
"51360",1164666277,53,"Spirit Lake","IA"
"51360",1770554925,49,"Spirit Lake","IA"
"51360",1730159229,54,"Spirit Lake","IA"
"51360",1649286386,54,"Spirit Lake","IA"
"51360",1346211646,54,"Spirit Lake","IA"
"51401",1356315311,54,"Carroll","IA"
"51401",1144205261,48,"Carroll","IA"
"51401",1528108347,35,"Carroll","IA"
"51401",1780632554,34,"Carroll","IA"
"51401",1023099835,34,"Carroll","IA"
"51439",1164424701,54,"Charter Oak","IA"
"51439",1093792335,54,"Charter Oak","IA"
"51442",1205838984,54,"Denison","IA"
"51442",1295728707,54,"Denison","IA"
"51442",1366435877,48,"Denison","IA"
"51445",1285714477,54,"Ida Grove","IA"
"51445",1194811307,54,"Ida Grove","IA"
"51449",1407084353,55,"Lake City","IA"
"51449",1962427849,48,"Lake City","IA"
"51449",1417972084,34,"Lake City","IA"
"51449",1518129436,35,"Lake City","IA"
"51449",1487764957,35,"Lake City","IA"
"51449",1336219112,34,"Lake City","IA"
"51449",1407843220,34,"Lake City","IA"
"51455",1710973391,35,"Manning","IA"
"51455",1871554857,35,"Manning","IA"
"51455",1821381849,35,"Manning","IA"
"51455",1922069681,48,"Manning","IA"
"51501",1538219530,54,"Council Bluffs","IA"
"51501",1821053406,45,"Council Bluffs","IA"
"51501",1699939538,54,"Council Bluffs","IA"
"51501",1588721401,54,"Council Bluffs","IA"
"51501",1841427564,54,"Council Bluffs","IA"
"51501",1578571188,45,"Council Bluffs","IA"
"51503",1962418640,54,"Council Bluffs","IA"
"51503",1720078637,48,"Council Bluffs","IA"
"51503",1730179631,48,"Council Bluffs","IA"
"51503",1790775666,48,"Council Bluffs","IA"
"51503",1164538674,48,"Council Bluffs","IA"
"51503",1053600296,48,"Council Bluffs","IA"
"51503",1558447169,48,"Council Bluffs","IA"
"51503",1780795898,48,"Council Bluffs","IA"
"51503",1073663076,54,"Council Bluffs","IA"
"51503",1902912538,48,"Council Bluffs","IA"
"51503",1841309671,48,"Council Bluffs","IA"
"51503",1043434525,54,"Council Bluffs","IA"
"51503",1447392766,48,"Council Bluffs","IA"
"51503",1164532404,48,"Council Bluffs","IA"
"51503",1437209434,54,"Council Bluffs","IA"
"51534",1912902404,48,"Glenwood","IA"
"51534",1396847554,48,"Glenwood","IA"
"51534",1033295308,48,"Glenwood","IA"
"51534",1336252097,48,"Glenwood","IA"
"51534",1609870948,48,"Glenwood","IA"
"51537",1235109067,45,"Harlan","IA"
"51537",1144213836,45,"Harlan","IA"
"51537",1912982075,45,"Harlan","IA"
"51537",1447231816,45,"Harlan","IA"
"51537",1235246539,48,"Harlan","IA"
"51537",1114034592,45,"Harlan","IA"
"51537",1700994308,45,"Harlan","IA"
"51553",1316108764,48,"Minden","IA"
"51555",1841238771,54,"Missouri Valley","IA"
"51555",1427108414,54,"Missouri Valley","IA"
"51555",1548484165,54,"Missouri Valley","IA"
"51555",1972653962,54,"Missouri Valley","IA"
"51555",1861634008,54,"Missouri Valley","IA"
"51555",1730246745,54,"Missouri Valley","IA"
"51566",1932215274,45,"Red Oak","IA"
"51566",1649384868,45,"Red Oak","IA"
"51566",1013904812,48,"Red Oak","IA"
"51601",1003027939,48,"Shenandoah","IA"
"51601",1174537567,48,"Shenandoah","IA"
"51601",1700818408,48,"Shenandoah","IA"
"51601",1710917026,48,"Shenandoah","IA"
"51601",1518055847,48,"Shenandoah","IA"
"51632",1174561476,48,"Clarinda","IA"
"51632",1962643478,48,"Clarinda","IA"
"51632",1528284262,54,"Clarinda","IA"
"51632",1972539302,48,"Clarinda","IA"
"51632",1285660357,48,"Clarinda","IA"
"51640",1285606731,48,"Hamburg","IA"
"51652",1669565461,48,"Sidney","IA"
"52001",1144242991,63,"Dubuque","IA"
"52001",1730132887,49,"Dubuque","IA"
"52001",1982608741,35,"Dubuque","IA"
"52001",1538181375,63,"Dubuque","IA"
"52001",1710941299,59,"Dubuque","IA"
"52001",1720308240,63,"Dubuque","IA"
"52001",1023125796,60,"Dubuque","IA"
"52052",1609865435,36,"Guttenberg","IA"
"52052",1295724037,36,"Guttenberg","IA"
"52052",1053604868,35,"Guttenberg","IA"
"52052",1679562474,35,"Guttenberg","IA"
"52052",1568451367,36,"Guttenberg","IA"
"52057",1720086275,36,"Manchester","IA"
"52057",1861480139,36,"Manchester","IA"
"52057",1831178060,36,"Manchester","IA"
"52057",1023085644,36,"Manchester","IA"
"52057",1083908263,35,"Manchester","IA"
"52057",1417955089,36,"Manchester","IA"
"52057",1659379279,35,"Manchester","IA"
"52057",1013923341,36,"Manchester","IA"
"52060",1538149042,37,"Maquoketa","IA"
"52060",1982674750,37,"Maquoketa","IA"
"52060",1730159856,37,"Maquoketa","IA"
"52060",1659360816,37,"Maquoketa","IA"
"52060",1942252895,37,"Maquoketa","IA"
"52060",1750370011,37,"Maquoketa","IA"
"52069",1669467874,37,"Preston","IA"
"52101",1831194794,49,"Decorah","IA"
"52101",1093772584,49,"Decorah","IA"
"52101",1629291828,49,"Decorah","IA"
"52136",1689676926,49,"Cresco","IA"
"52136",1710100938,44,"Cresco","IA"
"52136",1902896046,49,"Cresco","IA"
"52136",1134230832,49,"Cresco","IA"
"52136",1659375236,49,"Cresco","IA"
"52136",1689647935,55,"Cresco","IA"
"52136",1427169192,49,"Cresco","IA"
"52136",1912018649,49,"Cresco","IA"
"52136",1437358041,49,"Cresco","IA"
"52136",1972507895,49,"Cresco","IA"
"52136",1225031883,49,"Cresco","IA"
"52136",1043257496,49,"Cresco","IA"
"52136",1467568766,49,"Cresco","IA"
"52136",1598769945,49,"Cresco","IA"
"52161",1871572057,49,"Ossian","IA"
"52161",1639304348,49,"Ossian","IA"
"52161",1023248614,49,"Ossian","IA"
"52172",1013177484,49,"Waukon","IA"
"52172",1538140405,49,"Waukon","IA"
"52172",1386673069,49,"Waukon","IA"
"52175",1285636456,49,"West Union","IA"
"52175",1447273495,49,"West Union","IA"
"52175",1396741385,49,"West Union","IA"
"52203",1205944220,35,"Amana","IA"
"52203",1598873523,35,"Amana","IA"
"52203",1891763389,36,"Amana","IA"
"52211",1548341035,34,"Brooklyn","IA"
"52240",1952461782,37,"Iowa City","IA"
"52240",1316965239,46,"Iowa City","IA"
"52240",1710206255,35,"Iowa City","IA"
"52240",1851333942,35,"Iowa City","IA"
"52240",1801982475,46,"Iowa City","IA"
"52240",1841262979,46,"Iowa City","IA"
"52242",1528055886,35,"Iowa City","IA"
"52242",1902069875,35,"Iowa City","IA"
"52242",1134196025,35,"Iowa City","IA"
"52242",1326034117,35,"Iowa City","IA"
"52242",1063622637,35,"Iowa City","IA"
"52242",1932188380,35,"Iowa City","IA"
"52242",1396038261,35,"Iowa City","IA"
"52242",1992791578,35,"Iowa City","IA"
"52242",1013171891,35,"Iowa City","IA"
"52242",1336248996,35,"Iowa City","IA"
"52242",1053309856,35,"Iowa City","IA"
"52242",1205823556,35,"Iowa City","IA"
"52242",1588650402,35,"Iowa City","IA"
"52242",1073509436,37,"Iowa City","IA"
"52242",1588650956,35,"Iowa City","IA"
"52242",1134338965,35,"Iowa City","IA"
"52242",1467440263,35,"Iowa City","IA"
"52242",1780875781,35,"Iowa City","IA"
"52242",1669671814,37,"Iowa City","IA"
"52242",1366438947,35,"Iowa City","IA"
"52242",1205824000,35,"Iowa City","IA"
"52242",1114101201,35,"Iowa City","IA"
"52242",1215258538,35,"Iowa City","IA"
"52242",1457347049,35,"Iowa City","IA"
"52242",1083639140,35,"Iowa City","IA"
"52242",1437148285,35,"Iowa City","IA"
"52242",1902896707,35,"Iowa City","IA"
"52242",1386870483,35,"Iowa City","IA"
"52242",1427285071,35,"Iowa City","IA"
"52242",1194711770,35,"Iowa City","IA"
"52242",1265428858,35,"Iowa City","IA"
"52242",1316922545,35,"Iowa City","IA"
"52242",1871814194,35,"Iowa City","IA"
"52242",1912993387,35,"Iowa City","IA"
"52242",1215192224,35,"Iowa City","IA"
"52242",1245550094,37,"Iowa City","IA"
"52242",1699977751,35,"Iowa City","IA"
"52242",1275521833,35,"Iowa City","IA"
"52242",1225357585,35,"Iowa City","IA"
"52242",1205026093,35,"Iowa City","IA"
"52242",1912931676,35,"Iowa City","IA"
"52242",1396962445,35,"Iowa City","IA"
"52242",1811983414,35,"Iowa City","IA"
"52242",1790939288,35,"Iowa City","IA"
"52245",1437479771,46,"Iowa City","IA"
"52245",1225071772,46,"Iowa City","IA"
"52245",1942235619,46,"Iowa City","IA"
"52245",1437137239,46,"Iowa City","IA"
"52245",1740242833,46,"Iowa City","IA"
"52245",1376581868,46,"Iowa City","IA"
"52247",1841464591,35,"Kalona","IA"
"52247",1346397619,35,"Kalona","IA"
"52247",1225071640,46,"Kalona","IA"
"52301",1114038098,35,"Marengo","IA"
"52317",1932169778,35,"North Liberty","IA"
"52317",1467504597,35,"North Liberty","IA"
"52333",1457399941,46,"Solon","IA"
"52333",1639117054,46,"Solon","IA"
"52342",1376526277,35,"Toledo","IA"
"52342",1144257437,34,"Toledo","IA"
"52349",1023216413,36,"Vinton","IA"
"52349",1649255639,36,"Vinton","IA"
"52349",1598733891,34,"Vinton","IA"
"52349",1326023391,36,"Vinton","IA"
"52353",1679566293,35,"Washington","IA"
"52353",1902899586,35,"Washington","IA"
"52353",1235159716,46,"Washington","IA"
"52353",1902863558,46,"Washington","IA"
"52353",1770725202,46,"Washington","IA"
"52353",1184663684,46,"Washington","IA"
"52353",1114981396,35,"Washington","IA"
"52401",1811076201,35,"Cedar Rapids","IA"
"52401",1740369131,35,"Cedar Rapids","IA"
"52401",1649359035,36,"Cedar Rapids","IA"
"52401",1619056009,35,"Cedar Rapids","IA"
"52401",1184703571,35,"Cedar Rapids","IA"
"52402",1902925365,35,"Cedar Rapids","IA"
"52402",1578527974,36,"Cedar Rapids","IA"
"52402",1871579532,35,"Cedar Rapids","IA"
"52402",1528044310,36,"Cedar Rapids","IA"
"52402",1487615092,36,"Cedar Rapids","IA"
"52402",1235190372,36,"Cedar Rapids","IA"
"52402",1780644286,36,"Cedar Rapids","IA"
"52402",1316930779,35,"Cedar Rapids","IA"
"52403",1598733198,36,"Cedar Rapids","IA"
"52403",1629015177,35,"Cedar Rapids","IA"
"52403",1699738880,35,"Cedar Rapids","IA"
"52403",1598725616,36,"Cedar Rapids","IA"
"52403",1760450100,36,"Cedar Rapids","IA"
"52403",1912966763,35,"Cedar Rapids","IA"
"52403",1295701373,35,"Cedar Rapids","IA"
"52403",1558349589,48,"Cedar Rapids","IA"
"52403",1396704037,36,"Cedar Rapids","IA"
"52403",1134180276,36,"Cedar Rapids","IA"
"52403",1063569341,35,"Cedar Rapids","IA"
"52403",1861460495,36,"Cedar Rapids","IA"
"52403",1982991048,35,"Cedar Rapids","IA"
"52403",1245488105,36,"Cedar Rapids","IA"
"52403",1376501429,35,"Cedar Rapids","IA"
"52403",1861452633,36,"Cedar Rapids","IA"
"52403",1780644849,36,"Cedar Rapids","IA"
"52403",1568561710,35,"Cedar Rapids","IA"
"52403",1578559829,36,"Cedar Rapids","IA"
"52403",1427026749,36,"Cedar Rapids","IA"
"52403",1881672046,36,"Cedar Rapids","IA"
"52403",1992770432,36,"Cedar Rapids","IA"
"52403",1518254663,37,"Cedar Rapids","IA"
"52403",1407835283,36,"Cedar Rapids","IA"
"52403",1982679429,36,"Cedar Rapids","IA"
"52403",1407824725,36,"Cedar Rapids","IA"
"52403",1457338972,36,"Cedar Rapids","IA"
"52403",1487622098,36,"Cedar Rapids","IA"
"52403",1538128384,36,"Cedar Rapids","IA"
"52403",1003803701,36,"Cedar Rapids","IA"
"52403",1770543837,48,"Cedar Rapids","IA"
"52403",1144214123,48,"Cedar Rapids","IA"
"52403",1962486985,35,"Cedar Rapids","IA"
"52403",1700852860,36,"Cedar Rapids","IA"
"52403",1417255340,35,"Cedar Rapids","IA"
"52403",1720003122,36,"Cedar Rapids","IA"
"52403",1114995230,36,"Cedar Rapids","IA"
"52403",1083674824,36,"Cedar Rapids","IA"
"52403",1700084191,48,"Cedar Rapids","IA"
"52403",1497715676,49,"Cedar Rapids","IA"
"52403",1568438646,48,"Cedar Rapids","IA"
"52403",1013971092,36,"Cedar Rapids","IA"
"52403",1154330413,35,"Cedar Rapids","IA"
"52403",1225015670,48,"Cedar Rapids","IA"
"52403",1740258235,36,"Cedar Rapids","IA"
"52403",1386630663,36,"Cedar Rapids","IA"
"52403",1508825233,36,"Cedar Rapids","IA"
"52403",1730199431,35,"Cedar Rapids","IA"
"52403",1548220668,35,"Cedar Rapids","IA"
"52501",1346236940,34,"Ottumwa","IA"
"52501",1023048626,34,"Ottumwa","IA"
"52501",1093811036,34,"Ottumwa","IA"
"52501",1891791786,60,"Ottumwa","IA"
"52501",1306834577,35,"Ottumwa","IA"
"52501",1104063536,37,"Ottumwa","IA"
"52501",1407167869,35,"Ottumwa","IA"
"52531",1427114354,34,"Albia","IA"
"52531",1154529535,34,"Albia","IA"
"52531",1811938616,35,"Albia","IA"
"52531",1558357186,35,"Albia","IA"
"52531",1639144819,35,"Albia","IA"
"52537",1184623985,59,"Bloomfield","IA"
"52537",1629029822,33,"Bloomfield","IA"
"52537",1568411817,34,"Bloomfield","IA"
"52544",1780672634,35,"Centerville","IA"
"52544",1811085848,33,"Centerville","IA"
"52544",1942241039,35,"Centerville","IA"
"52544",1760777296,35,"Centerville","IA"
"52556",1255491635,35,"Fairfield","IA"
"52556",1841308533,46,"Fairfield","IA"
"52556",1265547053,46,"Fairfield","IA"
"52556",1053326496,33,"Fairfield","IA"
"52556",1366530768,35,"Fairfield","IA"
"52556",1124133640,33,"Fairfield","IA"
"52556",1821105537,46,"Fairfield","IA"
"52556",1891803508,46,"Fairfield","IA"
"52556",1508948498,35,"Fairfield","IA"
"52565",1932137049,46,"Keosauqua","IA"
"52565",1396909701,33,"Keosauqua","IA"
"52565",1467729210,33,"Keosauqua","IA"
"52577",1497062558,34,"Oskaloosa","IA"
"52577",1568450849,35,"Oskaloosa","IA"
"52577",1164410445,34,"Oskaloosa","IA"
"52577",1427046804,34,"Oskaloosa","IA"
"52577",1992793202,34,"Oskaloosa","IA"
"52577",1720032444,49,"Oskaloosa","IA"
"52577",1336137611,35,"Oskaloosa","IA"
"52591",1497743298,35,"Sigourney","IA"
"52601",1124015110,37,"Burlington","IA"
"52626",1043240526,37,"Farmington","IA"
"52627",1285636100,37,"Fort Madison","IA"
"52627",1205062239,46,"Fort Madison","IA"
"52627",1730181397,37,"Fort Madison","IA"
"52627",1023053972,37,"Fort Madison","IA"
"52627",1538157383,37,"Fort Madison","IA"
"52632",1669451308,37,"Keokuk","IA"
"52632",1760566327,37,"Keokuk","IA"
"52641",1447329313,46,"Mount Pleasant","IA"
"52641",1225117088,46,"Mount Pleasant","IA"
"52641",1811195290,46,"Mount Pleasant","IA"
"52641",1346329190,46,"Mount Pleasant","IA"
"52641",1629157409,46,"Mount Pleasant","IA"
"52641",1063523728,46,"Mount Pleasant","IA"
"52641",1154385151,46,"Mount Pleasant","IA"
"52641",1396824165,46,"Mount Pleasant","IA"
"52655",1497747935,37,"West Burlington","IA"
"52655",1386712149,37,"West Burlington","IA"
"52655",1497821318,37,"West Burlington","IA"
"52655",1033285945,37,"West Burlington","IA"
"52655",1699841411,37,"West Burlington","IA"
"52655",1669548541,37,"West Burlington","IA"
"52655",1912935016,37,"West Burlington","IA"
"52655",1245308998,59,"West Burlington","IA"
"52655",1881905768,48,"West Burlington","IA"
"52655",1962467282,46,"West Burlington","IA"
"52655",1770659591,37,"West Burlington","IA"
"52655",1922003003,37,"West Burlington","IA"
"52722",1760680235,35,"Bettendorf","IA"
"52722",1063404416,34,"Bettendorf","IA"
"52722",1649438383,35,"Bettendorf","IA"
"52722",1649258385,36,"Bettendorf","IA"
"52722",1194856542,34,"Bettendorf","IA"
"52722",1992781793,49,"Bettendorf","IA"
"52722",1265667141,35,"Bettendorf","IA"
"52722",1366499964,34,"Bettendorf","IA"
"52722",1053375022,36,"Bettendorf","IA"
"52722",1316926082,49,"Bettendorf","IA"
"52722",1609989789,36,"Bettendorf","IA"
"52722",1336430180,34,"Bettendorf","IA"
"52722",1952565368,36,"Bettendorf","IA"
"52722",1093764615,51,"Bettendorf","IA"
"52722",1588642367,36,"Bettendorf","IA"
"52722",1477781250,35,"Bettendorf","IA"
"52722",1790754695,35,"Bettendorf","IA"
"52722",1023321585,35,"Bettendorf","IA"
"52722",1275505505,37,"Bettendorf","IA"
"52722",1386649341,37,"Bettendorf","IA"
"52722",1568431880,37,"Bettendorf","IA"
"52722",1396706362,34,"Bettendorf","IA"
"52722",1689650897,36,"Bettendorf","IA"
"52722",1902884786,36,"Bettendorf","IA"
"52722",1679527428,34,"Bettendorf","IA"
"52722",1356352611,34,"Bettendorf","IA"
"52722",1003876863,34,"Bettendorf","IA"
"52722",1093974172,34,"Bettendorf","IA"
"52722",1497715262,34,"Bettendorf","IA"
"52722",1144208752,49,"Bettendorf","IA"
"52722",1982682621,36,"Bettendorf","IA"
"52722",1437137668,36,"Bettendorf","IA"
"52722",1134188683,35,"Bettendorf","IA"
"52722",1447226840,34,"Bettendorf","IA"
"52722",1508843384,37,"Bettendorf","IA"
"52722",1043386931,36,"Bettendorf","IA"
"52722",1124353099,59,"Bettendorf","IA"
"52722",1760442768,34,"Bettendorf","IA"
"52722",1750353744,37,"Bettendorf","IA"
"52722",1760441273,34,"Bettendorf","IA"
"52722",1629038195,34,"Bettendorf","IA"
"52722",1306824115,34,"Bettendorf","IA"
"52722",1881638575,49,"Bettendorf","IA"
"52722",1740268002,35,"Bettendorf","IA"
"52722",1275592941,34,"Bettendorf","IA"
"52722",1043440811,36,"Bettendorf","IA"
"52722",1679860597,34,"Bettendorf","IA"
"52722",1568441905,36,"Bettendorf","IA"
"52722",1093792962,34,"Bettendorf","IA"
"52722",1508844309,34,"Bettendorf","IA"
"52722",1972867810,54,"Bettendorf","IA"
"52722",1265410450,34,"Bettendorf","IA"
"52722",1134189640,35,"Bettendorf","IA"
"52722",1194702241,36,"Bettendorf","IA"
"52722",1831311851,37,"Bettendorf","IA"
"52722",1245218023,35,"Bettendorf","IA"
"52722",1346537560,34,"Bettendorf","IA"
"52722",1962489989,36,"Bettendorf","IA"
"52722",1700992401,37,"Bettendorf","IA"
"52722",1992765994,34,"Bettendorf","IA"
"52722",1770803082,34,"Bettendorf","IA"
"52722",1023096567,36,"Bettendorf","IA"
"52722",1275512113,35,"Bettendorf","IA"
"52722",1801874615,49,"Bettendorf","IA"
"52722",1821297185,35,"Bettendorf","IA"
"52722",1467430181,36,"Bettendorf","IA"
"52722",1316043565,36,"Bettendorf","IA"
"52722",1518914662,34,"Bettendorf","IA"
"52722",1831321579,34,"Bettendorf","IA"
"52722",1811904295,35,"Bettendorf","IA"
"52722",1881691517,59,"Bettendorf","IA"
"52722",1417059130,34,"Bettendorf","IA"
"52722",1487613931,35,"Bettendorf","IA"
"52722",1871571273,36,"Bettendorf","IA"
"52722",1528029501,36,"Bettendorf","IA"
"52722",1023271087,34,"Bettendorf","IA"
"52722",1013358019,34,"Bettendorf","IA"
"52722",1063647071,36,"Bettendorf","IA"
"52722",1306825922,36,"Bettendorf","IA"
"52722",1427046614,36,"Bettendorf","IA"
"52722",1992901268,36,"Bettendorf","IA"
"52722",1578875746,34,"Bettendorf","IA"
"52722",1396732566,54,"Bettendorf","IA"
"52722",1982826905,37,"Bettendorf","IA"
"52722",1568421873,35,"Bettendorf","IA"
"52722",1336142637,35,"Bettendorf","IA"
"52722",1447279971,34,"Bettendorf","IA"
"52722",1174583843,34,"Bettendorf","IA"
"52722",1700847787,34,"Bettendorf","IA"
"52722",1346201316,59,"Bettendorf","IA"
"52722",1376520338,34,"Bettendorf","IA"
"52722",1306852967,34,"Bettendorf","IA"
